user_id,total_orders,avg_order_value_x,favorite_cuisine,price_sensitivity,avg_rating_given_x,dietary_preference,preferred_meal_time,location_lat,location_lon,days_since_last_order,order_count,avg_order_value_y,order_value_std,total_spent,avg_delivery_time,avg_rating_given_y,unique_restaurants,most_ordered_cuisine,cuisine_diversity,days_since_first_order,user_segment,price_preference_score,dietary_preference_encoded,favorite_cuisine_encoded
user_044976,11,150.0,South Indian,high,4.8,non_veg,lunch,28.6927,77.0664,7,11,138.86,26.615998948001184,1527.46,35.09090909090909,4.7272727272727275,8,South Indian,0.36363636363636365,176,casual,3.5,2,10
user_044977,9,179.99,South Indian,medium,4.5,non_veg,dinner,28.6387,77.0772,4,9,179.98222222222222,52.50719731088724,1619.84,41.77777777777778,4.355555555555556,6,Chinese,0.5555555555555556,153,casual,2.5,2,10
user_044978,1,500.59,Continental,low,4.5,non_veg,dinner,28.4585,77.1596,6,1,701.26,,701.26,57.0,4.8,1,South Indian,1.0,86,casual,1.5,2,4
user_044979,3,411.87,South Indian,medium,4.6,non_veg,breakfast,28.5751,77.2315,0,3,429.59666666666664,54.80891746179027,1288.79,42.333333333333336,4.833333333333333,3,Chinese,1.0,120,casual,2.5,2,10
user_044980,5,223.43,Healthy,medium,4.6,no_preference,breakfast,28.542,77.0776,20,5,256.00200000000007,50.29595828692401,1280.0100000000002,45.6,4.54,4,Chinese,0.4,129,casual,2.5,0,7
user_044981,23,512.86,Beverages,medium,4.9,no_preference,lunch,28.4746,77.172,2,23,617.1226086956522,191.50715223333498,14193.82,39.26086956521739,4.78695652173913,15,Chinese,0.34782608695652173,175,regular,2.5,0,0
user_044982,32,374.51,Desserts,high,4.6,veg,dinner,28.6912,77.1804,5,32,343.1528125,73.65750752241978,10980.89,37.09375,4.571875,24,North Indian,0.25,167,regular,3.5,1,5
user_044983,7,835.6,Cafe,medium,4.5,veg,lunch,28.6198,77.2714,3,7,1034.3028571428572,449.9985902835062,7240.12,37.714285714285715,4.514285714285714,7,Chinese,0.7142857142857143,149,casual,2.5,1,2
user_044984,5,187.82,Healthy,low,4.7,veg,snacks,28.5599,77.1091,6,5,302.85,73.25565473053939,1514.25,40.2,4.7,4,South Indian,0.6,178,casual,1.5,1,7
user_044985,7,232.94,Beverages,high,4.8,no_preference,dinner,28.4534,77.0234,7,7,176.37714285714284,72.77011994728919,1234.6399999999999,39.142857142857146,4.714285714285714,6,Continental,0.7142857142857143,176,casual,3.5,0,0
user_044986,1,150.0,Chinese,low,4.3,no_preference,lunch,28.6065,77.0849,3,1,266.93,,266.93,45.0,4.2,1,South Indian,1.0,49,casual,1.5,0,3
user_044987,2,418.36,Desserts,high,4.8,non_veg,lunch,28.5363,77.1319,11,2,287.96999999999997,124.35179853946624,575.9399999999999,28.0,4.65,2,Italian,1.0,173,casual,3.5,2,5
user_044988,1,389.62,Beverages,low,4.3,non_veg,lunch,28.444,77.2662,1,1,427.33,,427.33,32.0,3.8,1,Italian,1.0,173,casual,1.5,2,0
user_044989,17,219.8,Street Food,medium,4.3,vegan,lunch,28.6214,77.1211,0,17,274.6664705882353,75.09117932064129,4669.33,35.1764705882353,4.2823529411764705,13,Continental,0.29411764705882354,175,casual,2.5,3,11
user_044990,2,315.56,Biryani,medium,4.6,non_veg,dinner,28.4164,77.1566,53,2,292.53499999999997,37.79485745442098,585.0699999999999,34.0,4.8,2,Italian,0.5,121,casual,2.5,2,1
user_044991,3,590.7,Cafe,low,4.8,non_veg,dinner,28.5209,77.1582,14,3,676.04,11.741631062165096,2028.12,44.333333333333336,4.733333333333333,2,Fast Food,0.6666666666666666,146,casual,1.5,2,2
user_044992,5,329.8,Cafe,medium,4.9,non_veg,dinner,28.4425,77.1198,0,5,298.28000000000003,135.6513394699809,1491.4,39.4,4.74,5,Chinese,0.6,134,casual,2.5,2,2
user_044993,7,213.92,Desserts,medium,4.5,non_veg,snacks,28.5504,77.175,7,7,149.87142857142857,64.03223574330131,1049.1,42.714285714285715,4.6000000000000005,5,Italian,0.42857142857142855,131,casual,2.5,2,5
user_044994,41,255.28,Continental,medium,4.8,non_veg,dinner,28.5831,77.2572,7,41,281.2265853658537,145.8505491352322,11530.29,38.48780487804878,4.765853658536585,27,Fast Food,0.21951219512195122,166,regular,2.5,2,4
user_044995,5,373.35,North Indian,medium,4.9,vegan,dinner,28.6403,77.2258,2,5,459.892,236.09685146142886,2299.46,42.6,4.86,5,Italian,0.6,152,casual,2.5,3,9
user_044996,3,236.58,Chinese,medium,4.9,veg,dinner,28.6418,77.2604,3,3,317.54333333333335,67.06096057568317,952.63,43.0,4.8999999999999995,3,Street Food,0.3333333333333333,136,casual,2.5,1,3
user_044997,19,491.74,Cafe,medium,4.8,veg,dinner,28.5222,77.2341,3,19,706.0910526315789,258.8281458998258,13415.73,38.473684210526315,4.6947368421052635,14,Chinese,0.47368421052631576,172,casual,2.5,1,2
user_044998,4,528.02,South Indian,low,4.4,no_preference,dinner,28.6434,77.2055,2,4,584.98,216.67084975449126,2339.92,37.5,4.475,2,North Indian,0.5,143,casual,1.5,0,10
user_044999,1,371.17,Beverages,low,4.4,no_preference,lunch,28.5282,77.0514,0,1,409.77,,409.77,51.0,4.8,1,North Indian,1.0,91,casual,1.5,0,0
user_045000,1,1006.73,Continental,medium,4.9,no_preference,dinner,28.5518,77.1487,2,1,883.66,,883.66,27.0,5.0,1,North Indian,1.0,121,casual,2.5,0,4
user_045001,6,464.66,Cafe,high,4.9,veg,breakfast,28.6952,77.1631,0,6,353.3933333333334,140.65395389631487,2120.36,39.666666666666664,4.883333333333334,4,Healthy,0.5,172,casual,3.5,1,2
user_045002,3,404.83,Italian,low,4.6,non_veg,lunch,28.6998,77.2805,0,3,347.2366666666667,17.51919043030622,1041.71,65.33333333333333,4.3999999999999995,1,Healthy,0.3333333333333333,63,casual,1.5,2,8
user_045003,31,711.51,South Indian,medium,4.3,veg,lunch,28.6663,77.16,0,31,834.9935483870968,288.35558183775333,25884.8,37.645161290322584,4.380645161290322,20,South Indian,0.2903225806451613,175,regular,2.5,1,10
user_045004,3,322.32,Continental,medium,4.8,non_veg,lunch,28.5158,77.1767,12,3,331.5133333333333,35.23923428982718,994.54,44.333333333333336,4.8999999999999995,2,Street Food,0.6666666666666666,177,casual,2.5,2,4
user_045005,1,466.93,Healthy,low,4.6,vegan,lunch,28.6582,77.1796,18,1,814.94,,814.94,39.0,4.8,1,Street Food,1.0,154,casual,1.5,3,7
user_045006,11,461.5,Chinese,medium,4.6,non_veg,dinner,28.6675,77.2736,21,11,492.5345454545455,207.17698039906057,5417.88,35.27272727272727,4.7272727272727275,8,Chinese,0.2727272727272727,166,casual,2.5,2,3
user_045007,5,632.75,Chinese,low,4.4,no_preference,dinner,28.441,77.0415,2,5,749.7700000000001,47.233167901380504,3748.8500000000004,39.6,4.42,4,Chinese,0.6,119,casual,1.5,0,3
user_045008,12,871.42,Biryani,low,4.6,non_veg,lunch,28.549,77.1572,1,12,1338.0258333333334,359.83930621770935,16056.31,39.833333333333336,4.458333333333333,6,Biryani,0.5,179,casual,1.5,2,1
user_045009,5,307.37,Chinese,high,4.8,veg,dinner,28.6945,77.1634,16,5,255.7,93.77257781462552,1278.5,42.6,4.720000000000001,3,Chinese,0.4,144,casual,3.5,1,3
user_045010,5,567.78,Continental,high,4.8,non_veg,dinner,28.4345,77.0997,4,5,584.984,65.32075190932818,2924.92,44.8,4.82,4,Continental,0.6,138,casual,3.5,2,4
user_045011,5,432.08,Street Food,medium,4.5,veg,breakfast,28.5311,77.1878,19,5,467.73400000000004,199.40070268181103,2338.67,40.2,4.4399999999999995,5,Desserts,1.0,157,casual,2.5,1,11
user_045012,2,230.55,Healthy,low,4.7,no_preference,dinner,28.4442,77.0368,5,2,368.775,147.22670291085103,737.55,33.0,4.4,2,Italian,1.0,85,casual,1.5,0,7
user_045013,4,317.58,Fast Food,high,4.5,veg,dinner,28.6234,77.0596,8,4,315.605,94.79931838714172,1262.42,43.0,4.325,4,South Indian,0.75,174,casual,3.5,1,6
user_045014,4,508.8,Fast Food,medium,4.6,non_veg,dinner,28.5828,77.2048,2,4,818.29,253.17905824402885,3273.16,48.25,4.5,3,Fast Food,0.25,166,casual,2.5,2,6
user_045015,32,307.67,Italian,medium,4.4,non_veg,lunch,28.4551,77.2843,26,32,337.1278125,107.97197407375242,10788.09,37.875,4.33125,23,Chinese,0.28125,173,regular,2.5,2,8
user_045016,4,504.19,Beverages,high,4.5,veg,dinner,28.6333,77.1836,18,4,452.6125,129.33694557885104,1810.45,53.5,4.525,3,South Indian,0.25,170,casual,3.5,1,0
user_045017,3,214.16,Biryani,medium,4.8,non_veg,snacks,28.5295,77.2053,22,3,200.65333333333334,99.53725952292102,601.96,30.0,4.833333333333333,3,Italian,0.6666666666666666,163,casual,2.5,2,1
user_045018,16,549.55,Italian,high,4.6,veg,lunch,28.5528,77.2907,28,16,472.444375,132.84110397858788,7559.11,41.5,4.59375,11,Italian,0.1875,174,casual,3.5,1,8
user_045019,1,222.03,Continental,low,4.6,non_veg,dinner,28.4848,77.0948,16,1,364.05,,364.05,31.0,4.5,1,Fast Food,1.0,163,casual,1.5,2,4
user_045020,8,448.69,Healthy,medium,4.9,non_veg,lunch,28.6666,77.0378,6,8,511.3375,96.86731658009616,4090.7,35.75,4.825,4,North Indian,0.375,144,casual,2.5,2,7
user_045021,1,271.29,North Indian,medium,5.0,non_veg,dinner,28.4818,77.2667,4,1,267.05,,267.05,24.0,5.0,1,Chinese,1.0,169,casual,2.5,2,9
user_045022,1,422.4,North Indian,medium,4.7,non_veg,breakfast,28.5052,77.1197,7,1,961.86,,961.86,25.0,4.8,1,Italian,1.0,120,casual,2.5,2,9
user_045023,17,362.35,Beverages,medium,4.7,vegan,dinner,28.4414,77.1953,13,17,421.2394117647059,142.09670173294788,7161.07,41.35294117647059,4.647058823529412,14,North Indian,0.4117647058823529,169,casual,2.5,3,0
user_045024,2,609.83,Chinese,medium,4.4,non_veg,dinner,28.6633,77.2779,12,2,926.22,57.7989082941884,1852.44,32.5,4.25,2,Italian,1.0,72,casual,2.5,2,3
user_045025,1,319.17,Cafe,low,4.1,non_veg,dinner,28.6843,77.2471,3,1,448.34,,448.34,35.0,3.7,1,Street Food,1.0,155,casual,1.5,2,2
user_045026,1,765.68,Italian,medium,4.7,non_veg,dinner,28.5071,77.2239,12,1,913.37,,913.37,22.0,4.5,1,Italian,1.0,171,casual,2.5,2,8
user_045027,3,150.0,Street Food,medium,4.7,veg,dinner,28.641,77.2387,8,3,196.22000000000003,108.0112234908947,588.6600000000001,46.666666666666664,4.833333333333333,2,North Indian,0.6666666666666666,170,casual,2.5,1,11
user_045028,76,329.72,Desserts,medium,4.7,non_veg,dinner,28.5716,77.144,14,76,391.2864473684211,146.8985204890682,29737.77,36.05263157894737,4.632894736842106,48,Desserts,0.14473684210526316,177,power_user,2.5,2,5
user_045029,1,344.03,Biryani,low,4.6,veg,dinner,28.6491,77.0146,0,1,327.99,,327.99,26.0,4.9,1,North Indian,1.0,58,casual,1.5,1,1
user_045030,12,183.63,Biryani,high,4.4,no_preference,lunch,28.5099,77.1429,8,12,151.3925,47.46147971585148,1816.71,23.916666666666668,4.325,6,North Indian,0.4166666666666667,139,casual,3.5,0,1
user_045031,2,309.09,Healthy,medium,4.1,veg,dinner,28.4119,77.1537,1,2,576.565,144.17200161612521,1153.13,30.5,4.2,2,Fast Food,1.0,79,casual,2.5,1,7
user_045032,4,800.74,Beverages,medium,4.7,no_preference,dinner,28.566,77.0663,2,4,742.01,414.01952627060155,2968.04,35.0,4.325,3,Fast Food,0.5,130,casual,2.5,0,0
user_045033,1,220.26,Healthy,low,4.9,veg,dinner,28.5777,77.0039,14,1,381.31,,381.31,28.0,4.4,1,Fast Food,1.0,125,casual,1.5,1,7
user_045034,14,517.03,Italian,low,4.8,veg,dinner,28.5602,77.2687,4,14,616.2142857142857,139.16692576317703,8627.0,36.214285714285715,4.671428571428572,12,Italian,0.35714285714285715,171,casual,1.5,1,8
user_045035,6,402.16,Healthy,high,4.8,no_preference,lunch,28.5616,77.1563,3,6,384.00666666666666,27.549937688979764,2304.04,46.833333333333336,4.866666666666666,3,North Indian,0.3333333333333333,117,casual,3.5,0,7
user_045036,1,342.17,Italian,medium,4.5,veg,dinner,28.6621,77.1902,2,1,597.21,,597.21,19.0,4.0,1,Street Food,1.0,105,casual,2.5,1,8
user_045037,13,467.8,Desserts,low,4.8,non_veg,dinner,28.5205,77.1766,11,13,549.7476923076923,151.5882974899363,7146.72,34.92307692307692,4.815384615384615,9,Italian,0.3076923076923077,179,casual,1.5,2,5
user_045038,24,160.12,Street Food,high,4.8,non_veg,dinner,28.5425,77.2254,8,24,144.32041666666666,36.25738599167452,3463.69,38.333333333333336,4.7875000000000005,17,North Indian,0.3333333333333333,175,regular,3.5,2,11
user_045039,17,260.94,Fast Food,high,4.3,non_veg,dinner,28.4204,77.1313,6,17,218.56470588235294,60.27214863824408,3715.6,41.35294117647059,4.276470588235294,12,North Indian,0.4117647058823529,178,casual,3.5,2,6
user_045040,80,219.17,Biryani,medium,4.6,veg,snacks,28.4202,77.2458,6,80,257.48474999999996,109.43348188236875,20598.78,37.3625,4.60875,53,Chinese,0.1375,179,power_user,2.5,1,1
user_045041,16,297.0,Biryani,medium,5.0,veg,dinner,28.5186,77.045,13,16,319.465625,148.84807556560258,5111.45,37.25,4.85625,12,Chinese,0.4375,178,casual,2.5,1,1
user_045042,5,439.81,South Indian,high,4.3,veg,dinner,28.5538,77.1984,7,5,403.304,110.00591861350004,2016.52,41.6,4.46,3,Chinese,0.6,165,casual,3.5,1,10
user_045043,2,197.42,Street Food,medium,4.6,no_preference,breakfast,28.4299,77.1955,8,2,195.86,37.462517267263294,391.72,51.0,4.8,1,South Indian,0.5,158,casual,2.5,0,11
user_045044,13,636.63,Fast Food,high,4.7,non_veg,dinner,28.5302,77.0517,3,13,612.2323076923077,148.37826503870923,7959.02,39.46153846153846,4.792307692307692,8,Fast Food,0.5384615384615384,168,casual,3.5,2,6
user_045045,2,150.0,Desserts,high,4.5,veg,dinner,28.5651,77.2628,25,2,145.64,24.069914831590083,291.28,35.5,4.449999999999999,2,Chinese,1.0,174,casual,3.5,1,5
user_045046,19,623.92,South Indian,medium,4.8,veg,dinner,28.6536,77.1909,8,19,888.2278947368422,323.49455737442815,16876.33,35.21052631578947,4.6947368421052635,11,South Indian,0.3684210526315789,170,casual,2.5,1,10
user_045047,3,231.43,Continental,high,4.7,non_veg,dinner,28.4063,77.2957,12,3,195.66666666666666,74.86789855026878,587.0,42.333333333333336,4.866666666666666,3,Chinese,1.0,99,casual,3.5,2,4
user_045048,7,714.08,Cafe,low,4.8,veg,lunch,28.6012,77.2344,2,7,1338.8842857142859,293.59475817625116,9372.19,38.142857142857146,4.8428571428571425,4,Cafe,0.5714285714285714,170,casual,1.5,1,2
user_045049,1,420.29,Street Food,medium,4.9,no_preference,dinner,28.4495,77.0924,2,1,374.32,,374.32,33.0,4.5,1,South Indian,1.0,25,casual,2.5,0,11
user_045050,3,279.1,Street Food,low,4.8,veg,dinner,28.4376,77.0944,13,3,335.9166666666667,136.65489904622274,1007.75,40.0,4.8,3,Desserts,1.0,109,casual,1.5,1,11
user_045051,1,752.8,Continental,low,4.2,no_preference,breakfast,28.6928,77.0558,4,1,794.42,,794.42,55.0,3.8,1,North Indian,1.0,73,casual,1.5,0,4
user_045052,33,305.89,Street Food,low,4.6,veg,lunch,28.4967,77.002,16,33,392.2012121212121,90.84324206970406,12942.64,40.78787878787879,4.557575757575758,17,Street Food,0.24242424242424243,163,regular,1.5,1,11
user_045053,3,268.11,Biryani,medium,4.1,non_veg,lunch,28.5373,77.0496,5,3,180.80666666666664,84.46743415857576,542.42,47.333333333333336,4.066666666666666,2,Continental,0.6666666666666666,167,casual,2.5,2,1
user_045054,4,1095.36,Beverages,low,4.9,non_veg,dinner,28.6799,77.0259,9,4,1541.435,200.9003359048129,6165.74,31.5,4.925,3,Fast Food,0.5,164,casual,1.5,2,0
user_045055,1,582.92,North Indian,medium,3.9,non_veg,lunch,28.6653,77.004,15,1,475.91,,475.91,29.0,3.4,1,Beverages,1.0,0,casual,2.5,2,9
user_045056,1,470.39,North Indian,medium,4.5,veg,dinner,28.5327,77.2179,4,1,523.08,,523.08,35.0,4.0,1,Italian,1.0,142,casual,2.5,1,9
user_045057,1,617.96,Biryani,medium,4.4,non_veg,breakfast,28.6457,77.118,7,1,265.26,,265.26,34.0,4.3,1,Fast Food,1.0,83,casual,2.5,2,1
user_045058,1,1130.68,Chinese,low,4.4,non_veg,dinner,28.6673,77.1477,3,1,1997.97,,1997.97,40.0,4.1,1,Italian,1.0,61,casual,1.5,2,3
user_045059,1,255.38,Cafe,medium,5.0,veg,lunch,28.6311,77.2663,2,1,113.16,,113.16,40.0,5.0,1,Italian,1.0,115,casual,2.5,1,2
user_045060,1,362.86,Chinese,high,4.4,non_veg,breakfast,28.5268,77.0721,1,1,349.29,,349.29,69.0,4.9,1,Chinese,1.0,134,casual,3.5,2,3
user_045061,10,341.64,Street Food,medium,4.3,non_veg,dinner,28.4078,77.0674,6,10,344.834,123.15541339660588,3448.34,30.5,4.41,6,Italian,0.4,132,casual,2.5,2,11
user_045062,2,150.0,South Indian,low,4.2,non_veg,dinner,28.4976,77.0416,6,2,188.29500000000002,22.959757185127188,376.59000000000003,30.5,4.2,2,North Indian,1.0,94,casual,1.5,2,10
user_045063,9,523.7,Italian,low,4.7,veg,dinner,28.6889,77.0624,32,9,619.9644444444444,148.08029959376017,5579.68,34.44444444444444,4.644444444444444,8,Italian,0.5555555555555556,155,casual,1.5,1,8
user_045064,2,840.25,Cafe,medium,4.7,veg,breakfast,28.401,77.1716,11,2,811.985,640.5751041447053,1623.97,36.5,4.6,2,Chinese,1.0,58,casual,2.5,1,2
user_045065,5,353.75,North Indian,medium,4.9,no_preference,snacks,28.5833,77.1221,6,5,291.346,155.48449450025555,1456.73,30.0,4.9,3,Biryani,0.6,172,casual,2.5,0,9
user_045066,9,440.7,Cafe,medium,4.7,non_veg,lunch,28.5799,77.0174,2,9,507.5233333333333,154.08186484787885,4567.71,35.0,4.477777777777778,6,North Indian,0.4444444444444444,153,casual,2.5,2,2
user_045067,1,523.9,Italian,medium,4.4,non_veg,breakfast,28.6423,77.2774,6,1,607.4,,607.4,47.0,4.4,1,Healthy,1.0,78,casual,2.5,2,8
user_045068,19,448.38,Continental,medium,4.8,non_veg,lunch,28.6963,77.1688,31,19,500.74789473684217,237.14271754412053,9514.210000000001,33.05263157894737,4.873684210526315,15,South Indian,0.47368421052631576,152,casual,2.5,2,4
user_045069,4,258.48,Desserts,medium,4.3,veg,lunch,28.4326,77.1291,8,4,410.91499999999996,113.87533958968757,1643.6599999999999,30.5,4.325,3,Healthy,0.75,155,casual,2.5,1,5
user_045070,1,508.41,South Indian,medium,4.9,non_veg,dinner,28.6882,77.0714,2,1,549.99,,549.99,26.0,4.9,1,South Indian,1.0,76,casual,2.5,2,10
user_045071,2,249.63,Healthy,medium,4.1,non_veg,dinner,28.5623,77.0121,3,2,186.025,51.7390031794197,372.05,29.5,3.9,2,Chinese,1.0,164,casual,2.5,2,7
user_045072,2,192.25,Continental,medium,4.2,non_veg,breakfast,28.6991,77.1258,36,2,273.115,134.03209037391008,546.23,39.5,4.25,2,Italian,1.0,128,casual,2.5,2,4
user_045073,2,276.44,Street Food,medium,4.5,veg,lunch,28.5123,77.239,0,2,291.22,21.213203435596427,582.44,29.5,4.65,2,Continental,1.0,149,casual,2.5,1,11
user_045074,1,597.72,North Indian,medium,4.7,no_preference,dinner,28.5611,77.2735,7,1,310.16,,310.16,24.0,4.5,1,Fast Food,1.0,40,casual,2.5,0,9
user_045075,1,335.58,Fast Food,medium,4.6,veg,lunch,28.4987,77.1142,0,1,307.13,,307.13,38.0,4.4,1,Street Food,1.0,104,casual,2.5,1,6
user_045076,9,278.25,Italian,low,4.4,veg,lunch,28.4637,77.1485,0,9,348.5877777777778,86.54509283861476,3137.29,38.666666666666664,4.366666666666666,7,Italian,0.6666666666666666,167,casual,1.5,1,8
user_045077,3,399.01,Fast Food,high,4.5,no_preference,dinner,28.6116,77.2519,1,3,355.7266666666667,25.13431386239403,1067.18,22.0,4.066666666666666,2,Chinese,0.6666666666666666,129,casual,3.5,0,6
user_045078,6,257.65,Biryani,high,4.4,non_veg,lunch,28.546,77.1009,1,6,200.8166666666667,76.68333421719916,1204.9,37.0,4.3500000000000005,5,Fast Food,0.8333333333333334,176,casual,3.5,2,1
user_045079,5,414.97,Desserts,high,4.0,non_veg,lunch,28.6948,77.2349,3,5,454.25600000000003,49.47638861113451,2271.28,47.4,3.9200000000000004,3,South Indian,0.4,141,casual,3.5,2,5
user_045080,3,420.57,Chinese,high,4.4,non_veg,lunch,28.4562,77.2469,0,3,322.8733333333333,93.28173579717163,968.6199999999999,32.333333333333336,4.3999999999999995,2,North Indian,0.6666666666666666,156,casual,3.5,2,3
user_045081,1,582.34,Cafe,low,4.5,no_preference,breakfast,28.6353,77.2334,24,1,1103.72,,1103.72,28.0,5.0,1,Biryani,1.0,172,casual,1.5,0,2
user_045082,2,384.06,North Indian,low,4.7,non_veg,lunch,28.4433,77.2351,0,2,614.155,86.1892455588283,1228.31,37.0,4.75,2,North Indian,1.0,75,casual,1.5,2,9
user_045083,5,265.86,Fast Food,medium,4.2,non_veg,dinner,28.5651,77.2534,20,5,321.39,93.0579838057971,1606.95,30.4,4.3,4,North Indian,0.4,103,casual,2.5,2,6
user_045084,1,393.41,Desserts,medium,4.7,no_preference,dinner,28.6836,77.0658,0,1,183.52,,183.52,26.0,4.7,1,Chinese,1.0,18,casual,2.5,0,5
user_045085,7,294.96,Beverages,medium,4.6,non_veg,lunch,28.4883,77.2152,24,7,364.91285714285715,217.06527203541685,2554.39,47.285714285714285,4.671428571428572,6,Chinese,0.7142857142857143,148,casual,2.5,2,0
user_045086,23,697.03,Healthy,medium,4.7,veg,dinner,28.5409,77.0728,2,23,826.0878260869565,349.01205806151165,19000.02,39.21739130434783,4.673913043478261,14,Chinese,0.34782608695652173,177,regular,2.5,1,7
user_045087,1,617.76,Continental,medium,4.2,veg,snacks,28.5219,77.0382,9,1,1229.55,,1229.55,37.0,3.9,1,North Indian,1.0,134,casual,2.5,1,4
user_045088,8,150.0,Continental,medium,4.8,non_veg,snacks,28.4618,77.1244,8,8,146.00375,62.58656198475378,1168.03,32.5,4.675,6,Chinese,0.5,173,casual,2.5,2,4
user_045089,3,574.64,Italian,medium,4.7,non_veg,dinner,28.4092,77.0885,17,3,721.5466666666667,485.8784960598003,2164.6400000000003,48.333333333333336,4.766666666666667,3,Chinese,1.0,106,casual,2.5,2,8
user_045090,8,193.92,Healthy,medium,4.5,veg,lunch,28.6534,77.0234,5,8,183.80625,53.65585973524766,1470.45,41.75,4.4625,5,South Indian,0.5,176,casual,2.5,1,7
user_045091,2,473.18,Street Food,medium,4.4,veg,dinner,28.4986,77.2021,10,2,624.65,265.1509008093316,1249.3,26.5,4.05,2,Beverages,1.0,89,casual,2.5,1,11
user_045092,23,369.91,Desserts,high,4.2,veg,dinner,28.5351,77.1108,23,23,349.79434782608695,73.96552211710086,8045.27,33.43478260869565,4.28695652173913,14,Chinese,0.391304347826087,176,regular,3.5,1,5
user_045093,3,196.77,Biryani,high,4.5,non_veg,breakfast,28.4094,77.0391,7,3,217.86333333333334,9.078421301819672,653.59,37.666666666666664,4.733333333333333,3,Fast Food,0.6666666666666666,102,casual,3.5,2,1
user_045094,5,721.63,Biryani,low,4.4,veg,lunch,28.4894,77.1068,0,5,748.5719999999999,272.7876707624448,3742.8599999999997,43.4,4.34,3,Italian,0.6,167,casual,1.5,1,1
user_045095,7,380.57,Street Food,high,4.6,non_veg,lunch,28.5828,77.0746,17,7,373.15857142857146,78.62943266329971,2612.11,36.714285714285715,4.6000000000000005,6,North Indian,0.7142857142857143,157,casual,3.5,2,11
user_045096,5,453.84,Italian,medium,4.2,veg,dinner,28.6676,77.0072,10,5,665.592,270.70643032628533,3327.96,32.4,3.94,3,Italian,0.6,175,casual,2.5,1,8
user_045097,5,360.83,Fast Food,medium,4.1,non_veg,lunch,28.4776,77.2204,11,5,395.264,131.51146273234133,1976.32,37.4,4.12,5,North Indian,0.8,174,casual,2.5,2,6
user_045098,6,195.02,Street Food,medium,4.9,non_veg,dinner,28.4003,77.1773,21,6,169.80333333333334,109.63580960008764,1018.82,27.666666666666668,4.8999999999999995,4,North Indian,0.6666666666666666,154,casual,2.5,2,11
user_045099,2,191.52,Fast Food,low,4.2,non_veg,dinner,28.5431,77.0183,3,2,265.285,68.6954237922731,530.57,34.0,4.3,2,North Indian,1.0,135,casual,1.5,2,6
user_045100,3,694.12,Desserts,high,4.8,non_veg,dinner,28.6355,77.2486,35,3,739.5866666666667,53.00926554229304,2218.76,48.333333333333336,4.7,2,South Indian,0.3333333333333333,117,casual,3.5,2,5
user_045101,15,261.21,Cafe,medium,4.7,no_preference,snacks,28.6862,77.0031,16,15,259.9926666666667,134.12548631075018,3899.8900000000003,32.2,4.706666666666666,12,Chinese,0.4,161,casual,2.5,0,2
user_045102,1,399.8,Fast Food,high,4.6,non_veg,dinner,28.6282,77.0267,12,1,427.29,,427.29,26.0,4.6,1,North Indian,1.0,75,casual,3.5,2,6
user_045103,1,427.3,Chinese,medium,4.4,non_veg,lunch,28.4574,77.1337,0,1,903.37,,903.37,29.0,4.5,1,Fast Food,1.0,154,casual,2.5,2,3
user_045104,1,175.54,South Indian,medium,4.5,non_veg,lunch,28.6771,77.184,11,1,94.34,,94.34,44.0,5.0,1,Chinese,1.0,77,casual,2.5,2,10
user_045105,1,205.38,Healthy,low,4.5,veg,dinner,28.5489,77.186,7,1,202.08,,202.08,35.0,4.1,1,South Indian,1.0,89,casual,1.5,1,7
user_045106,1,150.0,South Indian,high,4.9,non_veg,dinner,28.4518,77.2736,26,1,156.88,,156.88,38.0,4.5,1,South Indian,1.0,93,casual,3.5,2,10
user_045107,3,396.84,Cafe,medium,4.6,non_veg,lunch,28.5898,77.1876,4,3,512.8333333333334,164.32306269459966,1538.5,39.333333333333336,4.566666666666666,3,Cafe,1.0,103,casual,2.5,2,2
user_045108,8,189.59,Desserts,medium,5.0,non_veg,dinner,28.5898,77.171,25,8,233.94625,125.34665542720201,1871.57,42.375,4.9125,4,Italian,0.5,174,casual,2.5,2,5
user_045109,7,507.8,Biryani,medium,4.2,non_veg,dinner,28.4095,77.0759,15,7,741.6357142857142,141.03646098995623,5191.45,44.57142857142857,3.985714285714286,5,South Indian,0.5714285714285714,153,casual,2.5,2,1
user_045110,9,249.4,Healthy,medium,4.3,no_preference,breakfast,28.5453,77.1146,1,9,310.7888888888889,117.31791193637531,2797.1,32.111111111111114,4.066666666666666,7,Desserts,0.4444444444444444,142,casual,2.5,0,7
user_045111,2,372.71,North Indian,low,4.9,non_veg,lunch,28.5076,77.1265,2,2,368.32,39.42827411896189,736.64,21.5,4.8,1,Biryani,0.5,134,casual,1.5,2,9
user_045112,45,446.58,Chinese,low,4.1,vegan,lunch,28.6845,77.052,5,45,624.5755555555556,206.23595096565262,28105.9,34.644444444444446,4.095555555555555,36,Chinese,0.2222222222222222,179,regular,1.5,3,3
user_045113,4,260.4,Desserts,low,4.6,non_veg,dinner,28.5327,77.0386,7,4,360.19,13.948634341755472,1440.76,34.25,4.675,4,Desserts,1.0,156,casual,1.5,2,5
user_045114,22,241.67,Continental,medium,4.1,non_veg,breakfast,28.6145,77.083,4,22,259.8059090909091,88.36012926864862,5715.73,37.81818181818182,4.013636363636364,16,Continental,0.2727272727272727,178,regular,2.5,2,4
